"","year","acreage","harvest","production","yield","weighted_avg_farm_price","loan_rate","beginning_stocks","supply_production","supply_imports","supply_total","dis_food_alc_ind","dis_feed_use","dis_domestic","dis_exports","dis_total","ending_stocks","wt_avg_farmer_price","broiler_feed","market_egg_feed","hog_corn","milk_feed","steer_heifer_corn","turkey_feed","annual_exported_corn_grain","annual_exported_corn_total","annual_imported_corn_grain","annual_imported_corn_total","annual_producer_price_index","annual_grain_rail_car_loadings"
"1",1866,NA,30.017,730.814,24.3,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1867,NA,32.116,793.905,24.7,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1868,NA,35.116,919.59,26.2,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1869,NA,35.833,782.084,21.8,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1870,NA,38.388,1124.775,29.3,0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1871,NA,42.002,1141.715,27.2,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1872,NA,43.584,1279.369,29.4,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1873,NA,44.084,1008.326,22.9,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1874,NA,47.64,1058.778,22.2,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1875,NA,52.446,1450.276,27.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1876,NA,55.277,1478.173,26.7,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1877,NA,58.799,1515.862,25.8,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1878,NA,59.659,1564.537,26.2,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1879,NA,62.229,1751.984,28.2,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1880,NA,62.545,1706.673,27.3,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1881,NA,63.026,1244.803,19.8,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1882,NA,66.157,1755.272,26.5,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1883,NA,68.168,1652.148,24.2,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1884,NA,68.834,1947.838,28.3,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1885,NA,71.854,2057.807,28.6,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1886,NA,73.911,1782.767,24.1,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1887,NA,73.296,1604.549,21.9,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1888,NA,77.474,2250.632,29.1,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1889,NA,77.656,2294.289,29.5,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1890,NA,74.785,1650.446,22.1,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1891,NA,78.855,2335.804,29.6,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1892,NA,76.914,1897.412,24.7,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1893,NA,79.832,1900.401,23.8,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1894,NA,80.069,1615.016,20.2,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1895,NA,90.479,2534.762,28,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1896,NA,89.074,2671.048,30,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1897,NA,89.965,2287.628,25.4,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1898,NA,87.784,2351.323,26.8,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1899,NA,94.591,2645.796,28,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1900,NA,94.852,2661.978,28.1,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1901,NA,94.422,1715.752,18.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1902,NA,97.177,2773.954,28.5,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1903,NA,93.555,2515.093,26.9,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,NA,95.228,2686.624,28.2,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1905,NA,95.746,2954.148,30.9,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1906,NA,95.624,3032.91,31.7,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1907,NA,96.094,2613.797,27.2,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1908,NA,95.285,2566.742,26.9,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1909,NA,100.2,2611.157,26.1,0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1910,NA,102.267,2852.794,27.9,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1911,NA,101.393,2474.635,24.4,0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",1912,NA,101.451,2947.842,29.1,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1913,NA,100.206,2272.54,22.7,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1914,NA,97.796,2523.75,25.8,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1915,NA,100.623,2829.044,28.1,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1916,NA,100.561,2425.206,24.1,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1917,NA,110.893,2908.242,26.2,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1918,NA,102.195,2441.249,23.9,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1919,NA,87.487,2341.87,26.8,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",1920,NA,90.149,2695.085,29.9,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",1921,NA,91.939,2556.924,27.8,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",1922,NA,84.858,2229.496,26.3,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1923,NA,87.493,2429.551,27.8,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",1924,NA,84.119,1860.112,22.1,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",1925,NA,86.825,2382.288,27.4,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",1926,99.66,83.275,2140.207,25.7,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",1927,98.46,83.915,2218.189,26.4,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",1928,100.399,85.832,2260.99,26.3,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1929,99.13,83.194,2135.038,25.7,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1930,103.915,85.525,1757.297,20.5,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",1931,109.364,91.131,2229.903,24.5,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1932,113.024,97.213,2578.685,26.5,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",1933,109.83,92.13,2104.725,22.8,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",1934,100.563,61.245,1146.734,18.7,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",1935,99.974,82.551,2001.367,24.2,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1936,101.959,67.833,1258.673,18.6,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1937,97.174,81.222,2349.425,28.9,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1938,94.473,82.788,2300.095,27.8,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",1939,91.639,78.307,2341.602,29.9,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",1940,88.692,76.443,2206.882,28.9,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",1941,86.837,77.404,2414.445,31.2,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",1942,88.818,79.213,2801.819,35.4,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",1943,94.341,81.906,2668.49,32.6,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1944,95.475,85.002,2801.612,33,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1945,89.261,77.928,2577.449,33.1,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1946,88.898,78.41,2916.089,37.2,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1947,85.038,73.802,2108.32,28.6,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1948,85.522,76.84,3307.038,43,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",1949,86.738,77.106,2946.206,38.2,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1950,82.859,72.398,2764.071,38.2,1.52,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1951,83.275,71.191,2628.937,36.9,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1952,82.23,71.353,2980.793,41.8,1.52,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1953,81.574,70.738,2881.801,40.7,1.48,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1954,82.185,68.668,2707.913,39.4,1.43,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",1955,80.932,68.462,2872.959,42,1.35,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",1956,77.828,64.877,3075.336,47.4,1.29,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1957,73.18,63.065,3045.355,48.3,1.11,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1958,73.351,63.549,3356.205,52.8,1.12,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",1959,82.742,72.091,3824.598,53.1,1.05,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",1960,81.425,71.422,3906.949,54.7,1,1.06,10.769,100.335,12.791,123.895,55.4,52.44,109.04,7.034,116.074,9.021,1,3.225,11.4083333333333,NA,NA,NA,6.95833333333333,NA,NA,NA,NA,NA,NA
"96",1961,65.919,57.634,3597.803,62.4,1.1,1.2,9.021,116.397,17.092,142.51,63.945,54.663,121.626,9.665,131.291,14.237,1.1,3.125,9.875,16.425,1.425,NA,5.73333333333333,NA,NA,NA,NA,NA,NA
"97",1962,65.017,55.726,3606.311,64.7,1.12,1.2,14.237,115.662,19.747,149.646,67.957,57.943,126.203,10.007,136.21,13.739,1.12,3.24166666666667,8.86666666666667,14.7166666666667,1.35833333333333,NA,5.35833333333333,NA,NA,NA,NA,NA,NA
"98",1963,68.771,59.227,4019.238,67.9,1.11,1.07,13.739,114.961,22.26,150.96,64.007,63.264,126.839,9.786,136.625,13.903,1.11,3.1,8.16666666666667,13.2,1.37,NA,4.85833333333333,NA,NA,NA,NA,NA,NA
"99",1964,65.823,55.369,3484.253,62.9,1.17,1.1,13.903,126.885,21.406,162.194,67.366,71.145,141.025,9.705,150.73,13.978,1.17,3.275,7.775,15.2,1.39583333333333,NA,5.01666666666667,NA,NA,NA,NA,NA,NA
"100",1965,65.171,55.392,4102.867,74.1,1.16,1.05,13.978,121.267,25.337,160.582,67.75,69.196,139.66,11.335,150.995,12.301,1.16,3.38333333333333,9.00833333333333,20.9833333333333,1.48416666666667,NA,5.09166666666667,NA,NA,NA,NA,NA,NA
"101",1966,66.347,57.002,4167.608,73.1,1.24,1,12.301,144.218,25.402,181.921,73.235,75.74,150.571,14.882,165.453,18.064,1.24,2.89166666666667,7.975,15.8333333333333,1.54833333333333,NA,4.65,NA,NA,NA,NA,NA,NA
"102",1967,71.156,60.694,4860.372,80.1,1.03,1.05,18.064,138.705,27.882,184.651,73.09,80.512,154.904,13.661,168.565,17.388,1.03,3.075,7.51666666666667,17.6916666666667,1.65083333333333,NA,4.33333333333333,NA,NA,NA,NA,NA,NA
"103",1968,65.126,55.98,4449.542,79.5,1.08,1.05,17.388,139.472,27.693,184.553,73.73,81.882,154.837,13.65,168.487,15.291,1.08,3.31666666666667,9.33333333333333,18.7416666666667,1.74166666666667,NA,4.70833333333333,NA,NA,NA,NA,NA,NA
"104",1969,64.264,54.574,4687.057,85.9,1.16,1.05,15.291,150.981,28.142,194.414,79.095,84.167,166.255,15.613,181.868,15.539,1.16,3.03333333333333,9.975,21.4083333333333,1.75833333333333,25.0333333333333,5.18333333333333,NA,NA,NA,NA,26.7000007629395,NA
"105",1970,66.863,57.358,4152.243,72.4,1.33,1.05,15.539,162.606,28.29,206.435,86.174,81.651,171.589,19.302,190.891,19.308,1.33,2.75833333333333,7.5,12.675,1.69083333333333,21.75,4.475,NA,NA,NA,NA,29.1000003814697,NA
